Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
05/11/2018 11:45,05/14/2018 20:02,EURUSD,Sell,0.01,1.19350,1.19420,0.0000,0.0100,-7.0,-0.69,-0.01,03:08:17:13,0.2,9m,60.7,75.19,0.8,0.08000000000000002,-59.9,-5.99,1.3,87.1,-7.80,-0.78
05/11/2018 08:45,05/11/2018 11:34,EURUSD,Buy,0.01,1.18990,1.19320,0.0000,0.0000,33.0,3.30,0.04,00:02:49:37,100.0,2h 49m,4.6,0.03,36.9,3.69,0.0,0.0,100.0,89.4,-3.90,-0.39
05/10/2018 15:30,05/10/2018 16:17,EURUSD,Sell,0.01,1.19430,1.19040,0.0000,0.0000,39.0,3.90,0.05,00:00:47:02,100.0,47m,9.1,0.03,39.0,3.9000000000000004,0.0,0.0,100.0,100.0,0.00,0.00
05/10/2018 14:45,05/10/2018 16:17,EURUSD,Sell,0.01,1.19140,1.19040,0.0000,0.0000,10.0,1.00,0.01,00:01:32:50,94.6,1h 27m,24.2,0.13,21.4,2.14,-2.8,-0.27999999999999997,88.4,52.9,-11.40,-1.14
05/08/2018 15:04,05/09/2018 14:51,EURUSD,Buy,0.04,1.18570,1.18920,0.0000,-0.5000,35.0,13.50,0.18,00:23:46:59,65.8,15h 38m,62.0,0.87,38.9,15.56,-33.9,-13.56,53.4,94.6,-3.90,-1.56
05/08/2018 10:27,05/09/2018 14:51,EURUSD,Buy,0.02,1.18920,1.18920,0.0000,-0.2500,0.0,-0.25,0.00,01:04:24:33,0.3,5m,68.9,17.67,3.9,0.0,-68.9,-0.0,5.4,94.6,-3.90,0.00
05/07/2018 12:59,05/09/2018 14:51,EURUSD,Buy,0.01,1.19180,1.18920,0.0000,-0.2600,-26.0,-2.86,-0.04,02:01:51:40,28.6,14h 15m,113.3,5.16,18.4,1.8399999999999999,-94.9,-9.49,16.2,60.8,-44.40,-4.44
05/07/2018 08:15,05/09/2018 14:51,EURUSD,Buy,0.01,1.19430,1.18920,0.0000,-0.2600,-51.0,-5.36,-0.07,02:06:36:32,0.0,0s,119.9,120.48,0.0,0.0,-119.9,-11.990000000000002,0.0,57.5,-51.00,-5.10
05/07/2018 03:31,05/07/2018 08:09,EURUSD,Sell,0.01,1.19740,1.19410,0.0000,0.0000,33.0,3.30,0.04,00:04:38:09,100.0,4h 38m,8.1,0.03,34.9,3.49,0.0,0.0,100.0,94.6,-1.90,-0.19
05/04/2018 15:18,05/07/2018 02:55,EURUSD,Buy,0.02,1.19230,1.19670,0.0000,-0.2500,44.0,8.55,0.11,02:11:37:02,100.0,2d 11h ,11.3,0.02,47.1,9.42,0.0,0.0,100.0,93.4,-3.10,-0.62
05/04/2018 15:04,05/07/2018 02:55,EURUSD,Buy,0.01,1.19490,1.19670,0.0000,-0.1300,18.0,1.67,0.02,02:11:51:34,99.0,2d 11h ,11.3,0.48,21.1,2.1100000000000003,-10.1,-1.01,67.6,90.1,-3.10,-0.31
05/04/2018 08:15,05/07/2018 02:55,EURUSD,Buy,0.01,1.19740,1.19670,0.0000,-0.1300,-7.0,-0.83,-0.01,02:18:40:57,0.2,8m,71.5,6.37,9.7,0.97,-61.8,-6.18,13.6,76.6,-16.70,-1.67
05/03/2018 17:00,05/03/2018 18:55,EURUSD,Buy,0.01,1.19530,1.19860,0.0000,0.0000,33.0,3.30,0.04,00:01:54:52,0.9,1m,0.0,0.03,33.0,3.3000000000000003,0.0,0.0,100.0,100.0,0.00,0.00
05/03/2018 09:35,05/03/2018 16:22,EURUSD,Sell,0.01,1.19960,1.19590,0.0000,0.0000,37.0,3.70,0.05,00:06:46:19,98.8,6h 41m,38.7,0.07,45.1,4.510000000000001,-3.0,-0.30000000000000004,93.8,83.2,-8.10,-0.81
05/03/2018 03:30,05/03/2018 16:22,EURUSD,Sell,0.01,1.19710,1.19590,0.0000,0.0000,12.0,1.20,0.02,00:12:52:15,16.8,2h 9m,40.5,1.85,20.1,2.0100000000000002,-37.1,-3.7100000000000004,35.1,85.8,-8.10,-0.81
05/02/2018 20:15,05/02/2018 21:00,EURUSD,Sell,0.01,1.20170,1.19790,0.0000,0.0000,38.0,3.80,0.05,00:00:45:28,2.3,1m,0.0,0.03,38.0,3.8000000000000003,0.0,0.0,100.0,100.0,0.00,0.00
05/02/2018 16:00,05/02/2018 20:13,EURUSD,Buy,0.01,1.19740,1.20080,0.0000,0.0000,34.0,3.40,0.05,00:04:13:49,76.7,3h 14m,16.4,0.33,49.6,4.960000000000001,-16.4,-1.64,75.2,76.4,-15.60,-1.56
05/02/2018 09:30,05/02/2018 15:41,EURUSD,Sell,0.01,1.20270,1.19940,0.0000,0.0000,33.0,3.30,0.04,00:06:11:15,100.0,6h 11m,16.5,0.03,38.8,3.88,0.0,0.0,100.0,85.1,-5.80,-0.58
05/01/2018 16:27,05/02/2018 09:28,EURUSD,Buy,0.04,1.19900,1.20280,0.0000,-0.5000,38.0,14.70,0.20,00:17:00:58,93.5,15h 54m,21.0,0.06,39.2,15.680000000000001,-2.2,-0.8800000000000001,94.7,97.1,-1.20,-0.48
05/01/2018 12:47,05/02/2018 09:28,EURUSD,Buy,0.02,1.20270,1.20280,0.0000,-0.2500,1.0,-0.05,0.00,00:20:40:15,0.9,11m,43.5,19.80,2.2,0.44000000000000006,-43.5,-8.700000000000001,4.8,97.4,-1.20,-0.24
05/01/2018 10:08,05/02/2018 09:28,EURUSD,Buy,0.01,1.20520,1.20280,0.0000,-0.1300,-24.0,-2.53,-0.03,00:23:19:27,0.0,0s,68.5,68.97,0.0,0.0,-68.5,-6.8500000000000005,0.0,65.0,-24.00,-2.40
04/30/2018 13:45,05/02/2018 09:28,EURUSD,Buy,0.01,1.20770,1.20280,0.0000,-0.2600,-49.0,-5.16,-0.07,01:19:42:59,18.8,8h 13m,117.5,3.90,24.0,2.4000000000000004,-93.5,-9.35,20.4,37.9,-73.00,-7.30
04/27/2018 21:30,04/30/2018 12:46,EURUSD,Sell,0.01,1.21240,1.20910,0.0000,0.0100,33.0,3.31,0.04,02:15:16:20,13.3,8h 24m,19.3,0.44,33.1,3.3100000000000005,-14.5,-1.4500000000000002,69.5,99.8,-0.10,-0.01
04/27/2018 09:24,04/27/2018 21:11,EURUSD,Buy,0.16,1.20670,1.21260,0.0000,0.0000,59.0,94.40,1.27,00:11:46:57,96.9,11h 25m,37.2,0.14,65.5,104.80000000000001,-9.2,-14.719999999999999,87.7,91.3,-6.50,-10.40
04/26/2018 17:41,04/27/2018 21:11,EURUSD,Buy,0.08,1.21020,1.21260,0.0000,-1.0000,24.0,18.20,0.25,01:03:29:13,67.0,18h 24m,55.9,1.41,30.4,24.32,-42.8,-34.24,41.5,91.3,-6.40,-5.12
04/26/2018 16:10,04/27/2018 21:11,EURUSD,Buy,0.04,1.21360,1.21260,0.0000,-0.5000,-10.0,-4.50,-0.06,01:05:00:19,0.0,0s,76.8,76.92,0.0,0.0,-76.8,-30.72,0.0,87.0,-10.00,-4.00
04/25/2018 09:11,04/27/2018 21:11,EURUSD,Buy,0.01,1.22020,1.21260,0.0000,-0.5100,-76.0,-8.11,-0.11,02:11:59:04,1.0,35m,150.0,19.84,7.2,0.7200000000000001,-142.8,-14.280000000000001,4.8,44.5,-83.20,-8.32
04/25/2018 02:49,04/27/2018 21:11,EURUSD,Buy,0.01,1.22270,1.21260,0.0000,-0.5100,-101.0,-10.61,-0.14,02:18:21:51,0.0,0s,167.8,169.49,0.0,0.0,-167.8,-16.78,0.0,39.8,-101.00,-10.10
04/25/2018 13:56,04/27/2018 21:11,EURUSD,Buy,0.02,1.21770,1.21260,0.0000,-1.0000,-51.0,-11.20,-0.15,02:07:14:47,14.2,7h 50m,143.2,4.64,25.4,5.08,-117.8,-23.560000000000002,17.7,46.6,-76.40,-15.28
04/24/2018 03:12,04/24/2018 08:24,EURUSD,Buy,0.04,1.21880,1.22230,0.0000,0.0000,35.0,14.00,0.19,00:05:12:09,100.0,5h 12m,6.6,0.03,35.0,14.0,0.0,0.0,100.0,100.0,0.00,0.00
04/23/2018 15:53,04/24/2018 08:24,EURUSD,Buy,0.02,1.22230,1.22230,0.0000,-0.2500,0.0,-0.25,0.00,00:16:30:51,0.0,0s,38.1,38.17,0.0,0.0,-38.1,-0.0,0.0,100.0,0.00,0.00
04/23/2018 10:17,04/24/2018 08:24,EURUSD,Buy,0.01,1.22480,1.22230,0.0000,-0.1300,-25.0,-2.63,-0.04,00:22:06:24,0.0,0s,63.1,63.29,0.0,0.0,-63.1,-6.3100000000000005,0.0,60.4,-25.00,-2.50
04/23/2018 02:15,04/24/2018 08:24,EURUSD,Buy,0.01,1.22730,1.22230,0.0000,-0.1300,-50.0,-5.13,-0.07,01:06:09:18,5.9,1h 46m,100.5,7.11,12.4,1.2400000000000002,-88.1,-8.81,12.3,37.9,-62.40,-6.24
04/20/2018 16:50,04/20/2018 18:22,EURUSD,Buy,0.04,1.22540,1.22900,0.0000,0.0000,36.0,14.40,0.19,00:01:32:21,1.1,1m,0.0,0.03,36.0,14.4,0.0,0.0,100.0,100.0,0.00,0.00
04/20/2018 15:10,04/20/2018 18:22,EURUSD,Buy,0.02,1.22900,1.22900,0.0000,0.0000,0.0,0.00,0.00,00:03:11:50,0.0,0s,9.1,9.11,0.0,0.0,-9.1,-0.0,0.0,100.0,0.00,0.00
04/20/2018 10:59,04/20/2018 18:22,EURUSD,Buy,0.01,1.23150,1.22900,0.0000,0.0000,-25.0,-2.50,-0.03,00:07:23:08,0.0,0s,53.6,53.76,0.0,0.0,-53.6,-5.36,0.0,53.4,-25.00,-2.50
04/19/2018 17:45,04/20/2018 18:22,EURUSD,Buy,0.01,1.23400,1.22900,0.0000,-0.1300,-50.0,-5.13,-0.07,01:00:37:09,44.5,10h 57m,87.3,6.53,11.6,1.16,-75.7,-7.57,13.3,29.4,-61.60,-6.16
04/18/2018 13:45,04/19/2018 17:25,EURUSD,Sell,0.01,1.23850,1.23520,0.0000,0.0400,33.0,3.34,0.05,01:03:40:41,92.5,1d 1h ,33.7,0.39,33.6,3.3600000000000003,-13.2,-1.32,71.8,98.7,-0.60,-0.06
04/17/2018 15:00,04/18/2018 13:10,EURUSD,Buy,0.01,1.23490,1.23820,0.0000,-0.1300,33.0,3.17,0.04,00:22:09:43,97.0,21h 29m,34.6,0.15,34.5,3.45,-5.1,-0.51,87.1,96.2,-1.50,-0.15
04/16/2018 15:07,04/17/2018 14:53,EURUSD,Sell,0.02,1.23910,1.23480,0.0000,0.0300,43.0,8.63,0.12,00:23:46:05,89.5,21h 16m,37.6,0.49,43.0,8.6,-21.2,-4.24,67.0,100.0,0.00,0.00
04/16/2018 10:43,04/17/2018 14:53,EURUSD,Sell,0.01,1.23660,1.23480,0.0000,0.0100,18.0,1.81,0.02,01:04:09:25,15.7,4h 25m,51.7,2.57,18.0,1.8,-46.2,-4.62,28.0,100.0,0.00,0.00
04/13/2018 19:00,04/17/2018 14:53,EURUSD,Sell,0.01,1.23410,1.23480,0.0000,0.0200,-7.0,-0.68,-0.01,03:19:53:05,64.9,2d 11h ,86.3,4.72,15.1,1.51,-71.2,-7.120000000000001,17.5,74.4,-22.10,-2.21
04/12/2018 16:30,04/12/2018 19:16,EURUSD,Buy,0.01,1.23040,1.23380,0.0000,0.0000,34.0,3.40,0.05,00:02:46:01,100.0,2h 46m,1.4,0.03,34.0,3.4000000000000004,0.0,0.0,100.0,100.0,0.00,0.00
04/10/2018 13:32,04/12/2018 13:57,EURUSD,Sell,0.04,1.23620,1.23220,0.0000,0.2400,40.0,16.24,0.22,02:00:25:33,44.6,21h 35m,62.2,0.70,41.0,16.400000000000002,-28.6,-11.440000000000001,58.9,98.6,-1.00,-0.40
04/09/2018 15:54,04/12/2018 13:57,EURUSD,Sell,0.02,1.23230,1.23220,0.0000,0.1500,1.0,0.35,0.00,02:22:03:25,23.4,16h 23m,87.2,3.45,19.6,3.9200000000000004,-67.6,-13.52,22.5,78.7,-18.60,-3.72
04/09/2018 14:10,04/12/2018 13:57,EURUSD,Sell,0.01,1.22980,1.23220,0.0000,0.0600,-24.0,-2.34,-0.03,02:23:47:27,0.0,0s,92.6,93.46,0.0,0.0,-92.6,-9.26,0.0,74.1,-24.00,-2.40
04/06/2018 15:23,04/12/2018 13:57,EURUSD,Sell,0.01,1.22730,1.23220,0.0000,0.0700,-49.0,-4.83,-0.07,05:22:34:35,4.3,6h 7m,123.3,16.64,7.0,0.7000000000000001,-116.3,-11.63,5.7,54.6,-56.00,-5.60
04/05/2018 16:49,04/06/2018 15:23,EURUSD,Buy,0.02,1.22290,1.22730,0.0000,-0.2500,44.0,8.55,0.12,00:22:33:51,94.1,21h 13m,40.3,0.21,49.2,9.840000000000002,-10.1,-2.02,83.0,91.2,-5.20,-1.04
04/05/2018 09:08,04/06/2018 15:23,EURUSD,Buy,0.01,1.22540,1.22730,0.0000,-0.1300,19.0,1.77,0.02,01:06:14:24,26.2,7h 55m,60.7,1.37,25.6,2.5600000000000005,-35.1,-3.5100000000000002,42.2,89.1,-6.60,-0.66
